libehca,unmapped,
texlive-texmf-errata,(Mapped) SBR-Tools,(Mapped) SBR-Services
udev,(Mapped) SBR-Shells,(Mapped) SBR-Services
usbredir,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
vigra,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
vlgothic-fonts,(Mapped) SBR-Desktop,(Mapped) SBR-Services
wordnet,unmapped,
xerces-c,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
xhtml1-dtds,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
xhtml2fo-style-xsl,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
xmltex,(Mapped) SBR-Tools,(Mapped) SBR-Services
xorg-sgml-doctools,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
xorg-x11-xbitmaps,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
xqilla,unmapped,
xterm,unmapped,
abattis-cantarell-fonts,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
accountsservice,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
aether,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
alsa-firmware,(Mapped) SBR-Shells,(Mapped) SBR-Lowvolume
ant-antunit,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
aopalliance,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
apache-commons-beanutils,(Mapped) SBR-Tools,(Mapped) SBR-Shells
apache-commons-collections,unmapped,
apache-commons-configuration,unmapped,
apache-commons-dbcp,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
apache-commons-jxpath,(Mapped) SBR-Tools,(Mapped) SBR-Shells
apache-commons-logging,unmapped,
apache-rat,unmapped,
args4j,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
atinject,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
at-spi2-atk,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
baobab,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
base64coder,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
beust-jcommander,(Mapped) SBR-Tools,(Mapped) SBR-Services
buildnumber-maven-plugin,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
byteman,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
chrony,unmapped,
clutter-gst2,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
cogl,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
color-filesystem,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
compat-gcc-44,(Mapped) SBR-Tools,(Mapped) SBR-Shells
cups-filters,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
dbusmenu-qt,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
dragon,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
easymock,unmapped,
easymock2,unmapped,
felix-bundlerepository,(Mapped) SBR-Shells,(Mapped) SBR-Anaconda
felix-framework,(Mapped) SBR-Tools,(Mapped) SBR-Shells
felix-osgi-foundation,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
felix-osgi-obr,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
felix-shell,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
felix-utils,(Mapped) SBR-Shells,(Mapped) SBR-Tools
festival-freebsoft-utils,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
frei0r-plugins,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
fribidi,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
fusesource-pom,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
geronimo-annotation,(Mapped) SBR-Services,(Mapped) SBR-Tools
geronimo-osgi-support,(Mapped) SBR-Desktop,(Mapped) SBR-Services
ghostscript-chinese,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
gjs,unmapped,
glassfish-dtd-parser,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
glassfish-jaxb-api,(Mapped) SBR-Tools,(Mapped) SBR-Services
glassfish-jsp-api,unmapped,
gl-manpages,(Mapped) SBR-Desktop,
gnome-calculator,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
gnome-clocks,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
gnome-color-manager,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
gnome-contacts,(Mapped) SBR-Desktop,(Mapped) SBR-Services
gnome-desktop3,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
gnome-getting-started-docs,unmapped,
gnome-icon-theme-extras,(Mapped) SBR-Desktop,(Mapped) SBR-Services
gnome-icon-theme-symbolic,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
gnome-initial-setup,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
gnome-online-accounts,unmapped,
gnome-screenshot,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
gnome-themes-standard,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
gnome-video-effects,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
gnome-weather,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
gnu-getopt,unmapped,
google-crosextra-caladea-fonts,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
google-crosextra-carlito-fonts,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
google-guice,unmapped,
grantlee,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
grilo,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
grilo-plugins,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
gssproxy,(Mapped) SBR-Tools,(Mapped) SBR-Services
gstreamer1-plugins-base,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
gtksourceview3,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
guava,unmapped,
gubbi-fonts,(Mapped) SBR-Desktop,(Mapped) SBR-Lowvolume
gwenview,(Mapped) SBR-Desktop,(Mapped) SBR-Lowvolume
hostname,unmapped,
httpcomponents-project,unmapped,
hunspell-ak,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-am,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-ast,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-cv,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-dsb,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-grc,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-haw,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-ht,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-ky,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-lb,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-ln,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-mos,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-om,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-qu,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-quh,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-se,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-shs,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-smj,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-ti,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-tpi,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hunspell-yi,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
hyphen-fo,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
hyphen-grc,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
hyphen-ku,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
hyphen-tk,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
ibus-kkc,(Mapped) SBR-Desktop,(Mapped) SBR-Lowvolume
ibus-libpinyin,(Mapped) SBR-Desktop,(Mapped) SBR-Lowvolume
ibus-table-chinese,(Mapped) SBR-Desktop,(Mapped) SBR-Lowvolume
ibus-typing-booster,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
istack-commons,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
jandex,(Mapped) SBR-Tools,(Mapped) SBR-Lowvolume
jansi,unmapped,
jansi-native,unmapped,
javamail,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
jboss-annotations-1.1-api,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
jboss-interceptors-1.1-api,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
jboss-jaxrpc-1.1-api,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
jboss-servlet-2.5-api,(Mapped) SBR-Tools,(Mapped) SBR-Shells
jboss-specs-parent,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
jetty-artifact-remote-resources,(Mapped) SBR-Desktop,(Mapped) SBR-Services
jetty-assembly-descriptors,(Mapped) SBR-Middleware,(Mapped) SBR-Tools
jetty-distribution-remote-resources,(Mapped) SBR-Tools,(Mapped) SBR-Middleware
joda-convert,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
joda-time,unmapped,
kaccessible,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
kate,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
kcalc,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
kcharselect,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
kcolorchooser,(Mapped) SBR-Desktop,
kde-base-artwork,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
kdegraphics-strigi-analyzer,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
kdegraphics-thumbnailers,(Mapped) SBR-Lowvolume,(Mapped) SBR-Tools
kde-plasma-networkmanagement,(Mapped) SBR-Desktop,(Mapped) SBR-Services
kde-wallpapers,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
keytool-maven-plugin,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
kgamma,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
kmag,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
kmix,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
kolourpaint,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
konsole,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
kross-interpreters,unmapped,
kruler,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
ksaneplugin,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
ksnapshot,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
langtable,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
lcms2,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
libbluray,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
libcdio-paranoia,unmapped,
libcmis,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
libee,unmapped,
libgdither,unmapped,
libgee,unmapped,
libgee06,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
libkdcraw,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
liblangtag,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
liblockfile,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
liblognorm,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
liblouis,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
libmbim,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
libmicrohttpd,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
libnl3,unmapped,
libpipeline,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
libpng12,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
libqmi,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
libreoffice-voikko,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
libseccomp,unmapped,
libserializer,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
libstoragemgmt,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
libusbx,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
libverto,unmapped,
libvirt-sandbox,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
libwnck3,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
linuxconsoletools,unmapped,
linux-firmware,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
log4cxx,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
lohit-marathi-fonts,(Mapped) SBR-Desktop,(Mapped) SBR-Lowvolume
lohit-nepali-fonts,(Mapped) SBR-Desktop,(Mapped) SBR-Lowvolume
lorax,unmapped,
man-pages-zh-CN,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
maven-antrun-plugin,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
maven-archiver,(Mapped) SBR-Desktop,(Mapped) SBR-Lowvolume
maven-artifact-resolver,(Mapped) SBR-Desktop,(Mapped) SBR-Services
maven-assembly-plugin,unmapped,
maven-changes-plugin,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
maven-clean-plugin,unmapped,
maven-compiler-plugin,(Mapped) SBR-Tools,(Mapped) SBR-Shells
maven-dependency-analyzer,(Mapped) SBR-Tools,(Mapped) SBR-Shells
maven-dependency-plugin,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
maven-deploy-plugin,(Mapped) SBR-Shells,(Mapped) SBR-Anaconda
maven-downloader,(Mapped) SBR-Shells,(Mapped) SBR-Tools
maven-file-management,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
maven-gpg-plugin,unmapped,
maven-install-plugin,unmapped,
maven-invoker,(Mapped) SBR-Shells,(Mapped) SBR-Tools
maven-invoker-plugin,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
maven-jarsigner-plugin,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
maven-plugins-pom,(Mapped) SBR-Lowvolume,(Mapped) SBR-Services
maven-plugin-testing,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
maven-project-info-reports-plugin,(Mapped) SBR-Shells,(Mapped) SBR-Tools
maven-remote-resources-plugin,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
maven-reporting-impl,unmapped,
maven-repository-builder,(Mapped) SBR-Shells,(Mapped) SBR-Services
maven-shared,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
maven-shared-jar,(Mapped) SBR-Shells,(Mapped) SBR-Tools
maven-site-plugin,(Mapped) SBR-Shells,(Mapped) SBR-Services
maven-surefire,(Mapped) SBR-Shells,(Mapped) SBR-Tools
maven-verifier,(Mapped) SBR-Shells,(Mapped) SBR-Tools
maven-wagon,unmapped,
maven-war-plugin,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
mod_security_crs,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
mozjs17,unmapped,
mutter,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
mythes-ne,(Mapped) SBR-Lowvolume,
navilu-fonts,(Mapped) SBR-Desktop,(Mapped) SBR-Lowvolume
network-manager-applet,(Mapped) SBR-Shells,(Mapped) SBR-Services
okular,(Mapped) SBR-Desktop,(Mapped) SBR-Services
openlmi-providers,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
open-vm-tools,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
opus,unmapped,
oscap-anaconda-addon,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
overpass-fonts,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
oxygen-gtk,(Mapped) SBR-Desktop,
oxygen-gtk2,unmapped,
oxygen-gtk3,unmapped,
paktype-naqsh-fonts,(Mapped) SBR-Desktop,(Mapped) SBR-Services
paktype-naskh-basic-fonts,(Mapped) SBR-Desktop,(Mapped) SBR-Services
paktype-tehreer-fonts,(Mapped) SBR-Desktop,(Mapped) SBR-Services
paratype-pt-sans-fonts,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
perl-App-cpanminus,unmapped,
perl-autodie,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
perl-Browser-Open,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
perl-Capture-Tiny,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Class-ISA,unmapped,
perl-Class-Load,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
perl-Compress-Raw-Bzip2,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-constant,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-CPAN-Changes,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
perl-CPAN-Meta-Requirements,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-CPANPLUS-Dist-Build,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-Crypt-CBC,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
perl-Crypt-DES,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-Data-Dumper,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Data-Peek,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-DateTime-TimeZone,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-DB_File,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Devel-EnforceEncapsulation,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Dist-CheckConflicts,unmapped,
perl-Email-Address,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-Encode-Locale,unmapped,
perl-Env,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Exporter,unmapped,
perl-ExtUtils-Manifest,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-FCGI,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-File-CheckTree,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-File-Inplace,unmapped,
perl-File-Listing,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-File-Temp,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
perl-Getopt-Long,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-HTML-FormatText-WithLinks,unmapped,
perl-HTML-FormatText-WithLinks-AndTables,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-HTTP-Cookies,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-HTTP-Daemon,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-HTTP-Date,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-HTTP-Tiny,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
perl-Inline,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-Inline-Files,unmapped,
perl-IO-CaptureOutput,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
perl-IO-Compress,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-IO-HTML,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-IO-Socket-IP,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-JSON-PP,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-Locale-Codes,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-local-lib,unmapped,
perl-Log-Message,unmapped,
perl-Log-Message-Simple,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
perl-LWP-MediaTypes,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-LWP-Protocol-https,unmapped,
perl-Mixin-Linewise,unmapped,
perl-Module-Build,unmapped,
perl-Module-Implementation,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Module-Load,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
perl-Module-Manifest,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Module-Metadata,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Module-Pluggable,unmapped,
perl-Module-Runtime,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-Mozilla-CA,unmapped,
perl-Net-Daemon,unmapped,
perl-Net-DNS-Resolver-Programmable,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Package-DeprecationManager,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Package-Stash,unmapped,
perl-Package-Stash-XS,unmapped,
perl-Parallel-Iterator,unmapped,
perl-parent,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
perl-Parse-CPAN-Meta,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
perl-PathTools,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Perl-Critic-More,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
perl-Perl-OSType,unmapped,
perl-Pod-Checker,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Pod-Coverage-TrustPod,unmapped,
perl-Pod-Eventual,unmapped,
perl-Pod-LaTeX,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Pod-Parser,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
perl-Pod-Plainer,unmapped,
perl-Pod-Usage,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-PPIx-Regexp,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Scalar-List-Utils,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
perl-Sort-Versions,unmapped,
perl-Storable,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-String-ShellQuote,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-String-Similarity,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Switch,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Sys-CPU,unmapped,
perl-Sys-MemInfo,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-Sys-Syslog,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-Test-DistManifest,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Test-Fatal,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-Test-Harness,unmapped,
perl-Test-HasVersion,unmapped,
perl-Test-Requires,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Test-Simple,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
perl-Test-Synopsis,unmapped,
perl-Test-Vars,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Test-Without-Module,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Text-CharWidth,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-Text-CSV_XS,(Mapped) SBR-Tools,(Mapped) SBR-Services
perl-Text-ParseWords,unmapped,
perl-Text-Soundex,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-Text-WrapI18N,unmapped,
perl-Thread-Queue,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
perl-threads-shared,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
perl-Time-Local,unmapped,
perl-Tk,unmapped,
perl-Try-Tiny,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
perl-version,unmapped,
perl-Version-Requirements,(Mapped) SBR-Tools,(Mapped) SBR-Shells
perl-WWW-RobotRules,(Mapped) SBR-Shells,(Mapped) SBR-Tools
perl-XML-Catalog,unmapped,
perl-XML-Handler-YAWriter,(Mapped) SBR-Tools,(Mapped) SBR-Services
perl-XML-SAX-Base,unmapped,
perl-XML-XQL,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
plexus-ant-factory,(Mapped) SBR-Tools,(Mapped) SBR-Services
plexus-bsh-factory,(Mapped) SBR-Tools,(Mapped) SBR-Services
plexus-build-api,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
plexus-cipher,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
plexus-classworlds,unmapped,
plexus-component-api,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
plexus-io,(Mapped) SBR-Shells,(Mapped) SBR-Tools
plexus-sec-dispatcher,(Mapped) SBR-Services,(Mapped) SBR-Shells
pngnq,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
polkit-kde,(Mapped) SBR-Desktop,(Mapped) SBR-Services
procps-ng,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
pyliblzma,unmapped,
pyparsing,(Mapped) SBR-Tools,(Mapped) SBR-Desktop
pytest,(Mapped) SBR-Shells,(Mapped) SBR-Services
python-augeas,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
python-backports,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
python-backports-ssl_match_hostname,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
python-chardet,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
python-cups,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
python-IPy,unmapped,
python-kitchen,(Mapped) SBR-Tools,(Mapped) SBR-Shells
python-setproctitle,unmapped,
realmd,unmapped,
redhat-access-gui,unmapped,
Red_Hat_Enterprise_Linux-Release_Notes-7-as-IN,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-7-bn-IN,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-7-de-DE,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-7-es-ES,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
Red_Hat_Enterprise_Linux-Release_Notes-7-fr-FR,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
Red_Hat_Enterprise_Linux-Release_Notes-7-gu-IN,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-7-hi-IN,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-7-it-IT,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
Red_Hat_Enterprise_Linux-Release_Notes-7-ja-JP,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-7-kn-IN,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-7-ko-KR,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-7-ml-IN,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-7-mr-IN,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-7-or-IN,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-7-pa-IN,(Mapped) SBR-Shells,(Mapped) SBR-Virtualization
Red_Hat_Enterprise_Linux-Release_Notes-7-pt-BR,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-7-ru-RU,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
Red_Hat_Enterprise_Linux-Release_Notes-7-ta-IN,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-7-te-IN,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-7-zh-CN,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
Red_Hat_Enterprise_Linux-Release_Notes-7-zh-TW,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
redhat-upgrade-dracut,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
rubygem-bundler,unmapped,
rubygem-net-http-persistent,unmapped,
rubygem-thor,(Mapped) SBR-Shells,(Mapped) SBR-Desktop
scannotation,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
shared-desktop-ontologies,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
sil-nuosu-fonts,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
skkdic,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
socat,unmapped,
sonatype-plugins-parent,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
stax2-api,(Mapped) SBR-Desktop,(Mapped) SBR-Tools
strongimcv,unmapped,
supermin,(Mapped) SBR-Desktop,(Mapped) SBR-Shells
